"","BALANCE","PURCHASES","INSTALLMENTS_PURCHASES","PURCHASES_FREQUENCY","CASH_ADVANCE_FREQUENCY","cluster"
"51",-0.743781486509919,1.40118819556835,-0.45881247557658,1.0483321248193,-0.681913022012143,1
"52",-0.742543891301508,-0.399349677505824,-0.45881247557658,-1.02839555618518,-0.681913022012143,8
"53",-0.743959709985286,-0.170597809260363,0.0408794375053702,1.25600389609126,-0.681913022012143,5
"54",-0.748244511938425,-0.170865447054288,-0.393693572647783,1.25600389609126,-0.268947021674988,5
"55",-0.761239374006597,-0.473180793071301,-0.45881247557658,-1.23606732745714,-0.268947021674988,8
"56",-0.760533555979854,-0.44392521352848,-0.427948317834838,-0.682274276017768,-0.681913022012143,8
"57",-0.763527247962288,-0.463951903625616,-0.45881247557658,-1.02839555618518,-0.681913022012143,8
"58",-0.762004139204447,-0.473180793071301,-0.45881247557658,-1.23606732745714,-0.268947021674988,8
"59",-0.747015655158527,-0.473180793071301,-0.45881247557658,-1.23606732745714,0.556989934611149,2
"60",-0.70621810845028,-0.295404695679078,-0.45881247557658,0.00996828431705807,-0.0624615437004971,10
"61",-0.756993085655926,-0.445586413628704,-0.45881247557658,-0.820721292841999,-0.681913022012143,8
"62",-0.748956063485187,-0.429343568204299,-0.45881247557658,-0.9868602051023,-0.681913022012143,8
"63",-0.711172055853098,0.606276260943198,-0.196243639457854,0.425314318932198,0.144023934273994,10
"64",-0.683683737992115,-0.304845849582014,-0.45881247557658,-0.405377750298082,-0.681913022012143,10
"65",-0.74216145477934,-0.473180793071301,-0.45881247557658,-1.23606732745714,-0.268947021674988,8
"66",-0.627495011323987,-0.460486455638761,-0.45881247557658,-0.880057508674686,1.44191849407986,7
"67",-0.582364259632845,-0.473180793071301,-0.45881247557658,-1.23606732745714,1.44191849407986,7
"68",-0.670753671142311,-0.473180793071301,-0.45881247557658,-1.23606732745714,0.969955934948304,2
"69",-0.762718996770908,-0.448871898271367,-0.401379631004522,-0.820721292841999,-0.681913022012143,8
"70",-0.740468847613133,-0.376277453891612,-0.45881247557658,-1.02839555618518,-0.268947021674988,8
"71",-0.733486123618647,-0.248457335068881,-0.45881247557658,0.425314318932198,-0.681913022012143,10
"72",-0.609328067542818,-0.473180793071301,-0.45881247557658,-1.23606732745714,0.969955934948304,2
"73",-0.752331329217904,-0.473180793071301,-0.45881247557658,-1.23606732745714,-0.231403306477476,8
"74",-0.673688085733425,-0.473180793071301,-0.45881247557658,-1.23606732745714,0.144023934273994,8
"75",-0.742935387882858,0.0548731887871574,-0.385876687765823,-0.1977034869549,-0.681913022012143,10
"76",-0.600906528271693,-0.20868082155798,-0.0825771934615977,0.259175406671897,0.309209343286491,10
"77",-0.67273978299621,0.28408188706018,-0.45881247557658,0.425314318932198,-0.268947021674988,10
"78",-0.709073567006834,0.134107819123082,-0.235687836812012,0.802900490368133,-0.681913022012143,5
"79",-0.676636033626888,-0.46222148685455,-0.45881247557658,-1.02839555618518,-0.268947021674988,8
"80",-0.632860329124902,0.423405816576957,-0.45881247557658,0.259175406671897,-0.681913022012143,10
"81",-0.751875849607206,-0.405579177881661,-0.45881247557658,-0.1977034869549,-0.681913022012143,10
"82",-0.723107896450705,-0.473180793071301,-0.45881247557658,-1.23606732745714,0.556989934611149,2
"83",-0.582946353403593,-0.473180793071301,-0.45881247557658,-1.23606732745714,0.0260308166851915,8
"84",-0.5900533260934,-0.473180793071301,-0.45881247557658,-1.23606732745714,1.30033170858512,7
"85",-0.556186295659487,-0.473180793071301,-0.45881247557658,-1.23606732745714,0.733974655382526,2
"86",-0.62958833451447,-0.473180793071301,-0.45881247557658,-1.23606732745714,-0.131290036358661,8
"87",-0.731881159855451,-0.177634837462697,-0.45881247557658,0.632986090204157,-0.681913022012143,5
"88",-0.762139378220163,-0.448954958276378,-0.401575870792354,-0.820721292841999,-0.681913022012143,8
"89",-0.752045574684071,-0.303987562863565,-0.059072027763542,-0.820721292841999,-0.681913022012143,8
"90",-0.659645741768646,-0.473180793071301,-0.45881247557658,-1.23606732745714,0.804770525935807,2
"91",-0.658252366606591,-0.473180793071301,-0.45881247557658,-1.23606732745714,0.144023934273994,8
"92",-0.624113040498488,-0.473180793071301,-0.45881247557658,-1.23606732745714,-0.268947021674988,8
"93",-0.698481246908741,-0.473180793071301,-0.45881247557658,-1.23606732745714,-0.268947021674988,8
"94",-0.660068438910909,-0.473180793071301,-0.45881247557658,-1.23606732745714,-0.268947021674988,8
"95",-0.698012878211426,0.198534696343407,-0.221405941142044,1.25600389609126,-0.681913022012143,5
"96",-0.690412186696636,-0.250178522950501,-0.45881247557658,-0.1977034869549,0.144023934273994,10
"97",-0.740095208214689,-0.473180793071301,-0.45881247557658,-1.23606732745714,0.144023934273994,8
"98",-0.542404023017478,-0.473180793071301,-0.45881247557658,-1.23606732745714,2.2088588915716,7
"99",-0.539289745779856,-0.473180793071301,-0.45881247557658,-1.23606732745714,0.556989934611149,2
"100",-0.535746060103628,-0.473180793071301,-0.45881247557658,-1.23606732745714,0.556989934611149,2
"101",-0.597881384722809,-0.473180793071301,-0.45881247557658,-1.23606732745714,0.219106409057192,2
"102",-0.600534957998742,-0.463951903625616,-0.45881247557658,-1.02839555618518,0.556989934611149,2
"103",-0.570722728753997,-0.050479198680055,-0.45881247557658,-0.1977034869549,-0.681913022012143,10
"104",-0.579573881658367,-0.473180793071301,-0.45881247557658,-1.23606732745714,0.969955934948304,2
"105",-0.606113835223743,-0.435711501921821,-0.45881247557658,-0.92455842451359,0.556989934611149,2
"106",-0.560886114748966,-0.473180793071301,-0.45881247557658,-1.23606732745714,2.62182984752058,7
"107",-0.667380305130209,-0.328979395482479,-0.45881247557658,-0.820721292841999,0.144023934273994,8
"108",-0.55166096932049,-0.473180793071301,-0.45881247557658,-1.23606732745714,0.556989934611149,2
"109",-0.687581965649297,-0.473180793071301,-0.45881247557658,-1.23606732745714,-0.268947021674988,8
"110",-0.567941688090065,-0.473180793071301,-0.45881247557658,-1.23606732745714,0.969955934948304,2
"111",-0.556271611773515,-0.460620274535724,-0.45881247557658,-1.02839555618518,-0.681913022012143,8
"112",-0.55182240310228,-0.372313645874691,-0.45881247557658,-1.02839555618518,-0.681913022012143,8
"113",-0.544678273957814,-0.473180793071301,-0.45881247557658,-1.23606732745714,-0.186351839362826,8
"114",-0.551923408493975,-0.473180793071301,-0.45881247557658,-1.23606732745714,0.556989934611149,2
"115",-0.536353430036536,-0.450570013929373,-0.45881247557658,-1.02839555618518,-0.681913022012143,8
"116",-0.539208976397309,-0.450177786127932,-0.45881247557658,-1.02839555618518,-0.268947021674988,8
"117",-0.635298424168261,0.149049391135646,-0.361782802704272,1.25600389609126,0.556989934611149,5
"118",-0.591485085060383,-0.473180793071301,-0.45881247557658,-1.23606732745714,-0.268947021674988,8
"119",-0.598236671608028,-0.460814081214083,-0.45881247557658,-0.880057508674686,1.44191849407986,7
"120",-0.542871150525815,-0.0988985671568392,-0.45881247557658,0.00996828431705807,0.144023934273994,10
"121",-0.601304143948108,-0.450671531713276,-0.45881247557658,-1.02839555618518,-0.681913022012143,8
"122",-0.581118585959149,0.0616610369744584,-0.444639602010962,0.632986090204157,-0.681913022012143,5
"123",-0.53376992023207,-0.473180793071301,-0.45881247557658,-1.23606732745714,-0.268947021674988,8
"124",-0.556284625408507,-0.473180793071301,-0.45881247557658,-1.23606732745714,-0.268947021674988,8
"125",-0.540649102056467,-0.447801347095668,-0.45881247557658,-1.02839555618518,-0.268947021674988,8
"126",-0.653322818278143,-0.218158891018698,0.0608522870224565,1.25600389609126,-0.268947021674988,5
"127",-0.543471821569499,-0.415500234035772,-0.322534845137946,-0.1977034869549,-0.681913022012143,10
"128",-0.566238602158474,-0.473180793071301,-0.45881247557658,-1.23606732745714,2.2088588915716,7
"129",-0.58091231523958,-0.346740393220699,-0.160081007444658,1.0483321248193,0.144023934273994,5
"130",-0.571877580893736,-0.0301525696759347,0.487815554291916,1.25600389609126,-0.268947021674988,5
"131",-0.592884940555509,-0.289618181996634,-0.401030760270599,0.00996828431705807,1.79589289123444,7
"132",-0.545001753764938,-0.370121784631341,-0.215322507719263,0.425314318932198,-0.681913022012143,10
"133",-0.536072288087347,-0.00896765395336569,-0.38916915531722,0.840657861476115,-0.681913022012143,5
"134",-0.686653508574215,-0.473180793071301,-0.45881247557658,-1.23606732745714,0.556989934611149,2
"135",-0.576610507422695,-0.265530780543397,-0.45881247557658,0.802900490368133,0.669616124591859,6
"136",-0.58310411945048,-0.219386333314974,0.0862980461779583,0.187974439743896,0.0260308166851915,10
"137",-0.506855904949048,-0.362198783042221,-0.33684944743922,1.25600389609126,-0.681913022012143,5
"138",-0.730239956332723,-0.188621830347785,0.213494135324162,0.217640055589016,-0.681913022012143,10
"139",-0.506337835246576,-0.389428621351713,-0.260937356179683,0.840657861476115,-0.681913022012143,5
"140",-0.526493661963687,0.0741338810603012,0.401470047645997,1.0483321248193,0.969955934948304,6
"141",-0.659903322123917,-0.448147430449881,-0.399667983966213,-0.405377750298082,-0.681913022012143,10
"142",-0.678090249477106,0.795754590152548,2.5392081763899,1.25600389609126,-0.681913022012143,3
"143",-0.756150767382223,-0.387204458995303,-0.326546858578059,-0.820721292841999,-0.681913022012143,8
"144",-0.723131541554069,-0.473180793071301,-0.45881247557658,-1.23606732745714,-0.268947021674988,8
"145",-0.73258165570585,-0.161858050955299,-0.45881247557658,-0.1977034869549,-0.681913022012143,10
"146",-0.512094110873609,-0.072305522219099,-0.250580256266347,1.00679677373642,-0.681913022012143,5
"147",-0.581156364678486,-0.322408426197151,-0.45881247557658,-0.613049521570041,-0.681913022012143,8
"148",-0.588952221110816,-0.211195693931929,-0.45881247557658,0.425314318932198,-0.681913022012143,10
"149",-0.573828535270534,-0.291607007672179,-0.45881247557658,-0.820721292841999,0.556989934611149,2
"150",-0.693551465231038,-0.473180793071301,-0.45881247557658,-1.23606732745714,-0.268947021674988,8
"151",-0.498368847983542,-0.463075159128276,-0.45881247557658,-0.820721292841999,-0.681913022012143,8
"152",-0.540365043957396,-0.473180793071301,-0.45881247557658,-1.23606732745714,-0.268947021674988,8
"153",-0.529299418083493,-0.465336237042469,-0.45881247557658,-1.02839555618518,0.969955934948304,2
"154",-0.494804932501726,-0.473180793071301,-0.45881247557658,-1.23606732745714,-0.268947021674988,8
"155",-0.549004481326265,-0.383614421000932,-0.45881247557658,-0.820721292841999,0.969955934948304,2
"156",-0.490742614030756,-0.269116204093046,-0.346966698722984,1.25600389609126,-0.681913022012143,5
"157",-0.53348861699035,1.01650039680388,-0.45881247557658,-0.1977034869549,-0.681913022012143,10
"158",-0.521605166879284,-0.4468784581511,-0.45881247557658,-0.820721292841999,2.2088588915716,7
"159",-0.486569753389267,-0.415661739601071,-0.45881247557658,-0.820721292841999,-0.681913022012143,8
"160",-0.508666207943585,-0.147991644563158,-0.0839726763972893,1.25600389609126,-0.681913022012143,5
"161",-0.472375687552762,-0.23374648529246,0.10688141947941,1.25600389609126,-0.681913022012143,5
"162",-0.456061562618485,-0.124328772024423,-0.45881247557658,1.25600389609126,-0.681913022012143,5
"163",-0.671950917926408,-0.359407043984901,-0.45881247557658,-0.613049521570041,-0.681913022012143,8
"164",-0.762923646452816,-0.396673299566575,-0.278053826562775,-0.405377750298082,-0.681913022012143,10
"165",-0.734935374712954,-0.362567938620048,-0.197475589237019,-0.103308813149334,-0.681913022012143,10
"166",-0.617856571439761,0.373339091334118,-0.45881247557658,0.425314318932198,-0.268947021674988,10
"167",-0.658499953028467,0.186472537837897,0.386893792294281,1.0483321248193,-0.681913022012143,1
"168",-0.664123459133426,-0.473180793071301,-0.45881247557658,-1.23606732745714,0.556989934611149,2
"169",-0.595221824058138,0.483642777988941,-0.45881247557658,0.632986090204157,0.556989934611149,6
"170",-0.632755594439912,-0.473180793071301,-0.45881247557658,-1.23606732745714,0.556989934611149,2
"171",-0.536260499769748,-0.440196742192424,-0.45881247557658,-1.02839555618518,-0.681913022012143,8
"172",-0.471453867331315,-0.473180793071301,-0.45881247557658,-1.23606732745714,-0.268947021674988,8
"173",-0.530929919035519,-0.473180793071301,-0.45881247557658,-1.23606732745714,0.144023934273994,2
"174",-0.530517051193742,-0.373970231530191,-0.300730424267764,-0.405377750298082,1.38292689089729,7
"175",-0.462530457281609,-0.473180793071301,-0.45881247557658,-1.23606732745714,-0.268947021674988,8
"176",-0.437189121486849,-0.473180793071301,-0.45881247557658,-1.23606732745714,0.556989934611149,2
"177",-0.496988348546593,-0.185959295742705,-0.216303706658421,0.632986090204157,-0.681913022012143,5
"178",-0.539648080998482,-0.424729123481456,-0.45881247557658,-0.820721292841999,0.144023934273994,8
"179",-0.436084782064091,-0.438840095443908,-0.377678225518635,-0.613049521570041,-0.681913022012143,8
"180",-0.441000373339397,-0.418181226419743,-0.328869029400733,-0.1977034869549,-0.268947021674988,10
"181",-0.446168262400969,-0.237225776613483,-0.0136316146700837,0.840657861476115,0.144023934273994,5
"182",-0.661770951729096,0.443570940015778,1.7071296715629,0.00996828431705807,-0.681913022012143,1
"183",-0.446627534772141,-0.473180793071301,-0.45881247557658,-1.23606732745714,-0.268947021674988,8
"184",-0.70805747893586,-0.473180793071301,-0.45881247557658,-1.23606732745714,-0.268947021674988,8
"185",-0.477127846068721,-0.456661080963525,-0.45881247557658,-1.02839555618518,-0.681913022012143,8
"186",-0.724281118282755,-0.473180793071301,-0.45881247557658,-1.23606732745714,-0.268947021674988,8
"187",-0.409290112278871,-0.399834194201722,-0.45881247557658,-0.301540618626491,-0.681913022012143,10
"188",-0.694561186541789,-0.228753656102344,-0.143193483480702,1.25600389609126,-0.268947021674988,5
"189",-0.620883385177581,0.824336460765833,0.418880877710837,1.25600389609126,-0.681913022012143,1
"190",-0.672804993375827,-0.0759001746581932,-0.45881247557658,0.217640055589016,-0.681913022012143,10
"191",-0.496997699695847,-0.473180793071301,-0.45881247557658,-1.23606732745714,-0.268947021674988,8
"192",-0.554055764477087,-0.304753560687557,-0.18734743574282,-0.613049521570041,-0.681913022012143,8
"193",-0.541038912701385,-0.473180793071301,-0.45881247557658,-1.23606732745714,0.969955934948304,2
"194",-0.477566215309565,-0.310807712163926,-0.189418855725487,0.425314318932198,2.2088588915716,7
"195",-0.442068862395244,-0.447146095945024,-0.45881247557658,-0.820721292841999,2.2088588915716,7
"196",-0.567839711602803,0.23036052159685,-0.0541987396990564,1.25600389609126,-0.681913022012143,5
"197",-0.355323465575083,-0.473180793071301,-0.45881247557658,-1.23606732745714,-0.186351839362826,8
"198",-0.720072677367766,-0.16554499228885,0.268016089710051,-0.405377750298082,-0.681913022012143,10
"199",-0.338390824821334,-0.473180793071301,-0.45881247557658,-1.23606732745714,1.38292689089729,7
"200",-0.36960625852862,-0.46400727696229,-0.45881247557658,-1.02839555618518,0.969955934948304,2
"201",-0.332524903199445,-0.400272566450392,-0.384677444617963,-0.405377750298082,-0.681913022012143,10
"202",-0.420042734247852,-0.220558402274576,-0.360692581660763,1.02945219322969,1.12012584012653,6
"203",-0.427564664424394,0.404671171002218,-0.205227060856369,1.25600389609126,-0.681913022012143,5
"204",-0.346751096313124,-0.234826265357605,-0.0690911591533904,1.25600389609126,-0.681913022012143,5
"205",-0.761414368290956,-0.300415982648085,-0.0506337168867818,1.25600389609126,-0.681913022012143,5
"206",-0.764063799021131,-0.473180793071301,-0.45881247557658,-1.23606732745714,-0.268947021674988,8
"207",-0.761661290454832,-0.473180793071301,-0.45881247557658,-1.23606732745714,-0.268947021674988,8
"208",-0.758321356853259,-0.473180793071301,-0.45881247557658,-1.23606732745714,0.144023934273994,8
"209",-0.749445137276141,-0.15320596709997,0.297168600413484,0.543984258526349,-0.681913022012143,5
"210",-0.763838875631525,-0.367971453390496,-0.210242077656511,1.25600389609126,-0.681913022012143,5
"211",-0.741733599139249,-0.279374114711924,-0.000919637302767832,1.25600389609126,-0.681913022012143,5
"212",-0.756726953456106,-0.20796558262594,0.167792069180262,1.25600389609126,-0.681913022012143,5
"213",-0.760948523964919,-0.275221114461366,0.00889235208881386,0.508382529026737,-0.681913022012143,10
"214",-0.764099457077716,-0.344899229776285,-0.155731025481057,0.425314318932198,-0.681913022012143,10
"215",-0.763790198213587,-0.354128119221969,-0.177535446351238,1.25600389609126,-0.681913022012143,5
"216",-0.756301494775736,-0.377412607293432,-0.232548000206706,1.25600389609126,-0.681913022012143,5
"217",-0.757828449740098,-0.0807499560619004,0.304821952138918,1.25600389609126,-0.681913022012143,5
"218",-0.761632046400958,-0.303392299494318,-0.0576656426174153,1.0483321248193,-0.681913022012143,5
"219",-0.761788225291158,-0.303240022818465,-0.0573058696730573,1.25600389609126,-0.681913022012143,5
"220",-0.761798396264581,-0.446269351447684,-0.395230784319131,0.840657861476115,-0.681913022012143,5
"221",-0.759136188589046,-0.226778673760968,-0.197159425134402,0.00996828431705807,-0.681913022012143,10
"222",-0.75879499284928,-0.373342667047885,-0.222932250602956,1.25600389609126,-0.681913022012143,5
"223",-0.761903223048561,-0.45545209644614,-0.416926183084961,-0.820721292841999,-0.681913022012143,8
"224",-0.744236522804753,-0.426113456898309,-0.45881247557658,-0.820721292841999,-0.681913022012143,8
"225",-0.751623733632936,-0.473180793071301,-0.45881247557658,-1.23606732745714,-0.231403306477476,8
"226",-0.729466559598452,-0.473180793071301,-0.45881247557658,-1.23606732745714,-0.268947021674988,8
"227",-0.758709908175719,-0.401656899867245,-0.289828213832673,0.425314318932198,-0.681913022012143,10
"228",-0.750502440838085,-0.338845078299916,-0.141427325390218,1.25600389609126,-0.681913022012143,5
"229",-0.712783160662413,-0.217079110953553,0.146260203570958,1.25600389609126,-0.681913022012143,5
"230",-0.759301371706398,-0.228615222760659,0.119004677483231,1.0483321248193,-0.681913022012143,5
"231",-0.758329748836866,-0.473180793071301,-0.45881247557658,-1.23606732745714,-0.268947021674988,8
"232",-0.759876549463361,-0.371206179141209,-0.217884527171509,1.0483321248193,-0.681913022012143,5
"233",-0.758760294912735,-0.399423508621389,-0.284551543982089,0.00996828431705807,-0.681913022012143,10
"234",-0.725829039367427,-0.0201576824062583,0.11110057491779,0.217640055589016,-0.681913022012143,10
"235",-0.755081027593461,-0.375123842710902,-0.227140503830901,-0.405377750298082,-0.681913022012143,10
"236",-0.761111919502913,-0.457030236541352,-0.45881247557658,-1.02839555618518,-0.268947021674988,8
"237",-0.75638000033648,-0.429089773744542,-0.354641854869288,-0.613049521570041,-0.681913022012143,8
"238",-0.686315594994307,-0.473180793071301,-0.45881247557658,-1.23606732745714,0.144023934273994,8
"239",-0.736152254806591,-0.295063226769588,-0.0379871527820765,0.425314318932198,-0.681913022012143,10
"240",-0.758144950066257,-0.372627428115844,-0.221242407985517,0.944494993147706,-0.681913022012143,5
"241",-0.757722312096401,-0.362941708642598,-0.198358668282262,0.899994077308802,-0.681913022012143,5
"242",-0.730229712825381,-0.473180793071301,-0.45881247557658,-1.23606732745714,0.144023934273994,8
"243",-0.762712116546886,-0.448724236040236,-0.45881247557658,-0.9868602051023,-0.681913022012143,8
"244",-0.73436053672014,-0.242458556929186,0.0862980461779583,1.25600389609126,-0.681913022012143,5
"245",-0.749646309147488,-0.473180793071301,-0.45881247557658,-1.23606732745714,1.38292689089729,7
"246",-0.759010119864982,-0.433547327346808,-0.365173390149586,1.25600389609126,-0.681913022012143,5
"247",-0.759310552019184,-0.473180793071301,-0.45881247557658,-1.23606732745714,-0.268947021674988,8
"248",-0.666073008165534,0.0690072329732234,0.822175446125715,1.25600389609126,-0.681913022012143,1
"249",-0.750338018372494,-0.24952788624458,0.0695958597913993,1.25600389609126,-0.681913022012143,5
"250",-0.758639180446252,-0.435342346343994,-0.369414350008836,0.00996828431705807,-0.681913022012143,10
"251",-0.748509549925894,-0.316289672494663,-0.088137320783494,0.187974439743896,-0.681913022012143,10
"252",-0.755076504244626,-0.415038789563488,-0.45881247557658,-1.00951562459558,-0.681913022012143,8
"253",-0.715633435906904,-0.280024751417845,-0.00245684897411566,0.840657861476115,-0.681913022012143,5
"254",-0.711403431898358,-0.184907202345897,0.22227041472441,1.25600389609126,-0.681913022012143,5
"255",-0.731541798937531,-0.293909615588877,-0.0352616001733038,0.543984258526349,-0.681913022012143,5
"256",-0.717473893924079,-0.180371203183343,0.232987287582105,0.840657861476115,-0.681913022012143,5
"257",-0.436444776018929,-0.278354322428176,-0.160953184279465,1.25600389609126,0.144023934273994,5
"258",-0.752933684289232,-0.406548211273458,-0.30138455689387,0.840657861476115,-0.681913022012143,5
"259",-0.760879349511161,-0.345157638680764,-0.156341549265422,1.25600389609126,-0.681913022012143,5
"260",-0.701663712711452,-0.200356363277973,0.185769814187727,1.25600389609126,-0.681913022012143,5
"261",-0.738967206986678,-0.403825688886981,-0.294952252737166,1.25600389609126,-0.681913022012143,5
"262",-0.724744807110671,-0.342707368532935,-0.150552475524389,-0.613049521570041,-0.681913022012143,8
"263",-0.73286276281967,-0.209714457175897,0.163660131425362,1.25600389609126,-0.681913022012143,5
"264",-0.761282918695337,-0.359550091771309,-0.19034554361247,0.00996828431705807,-0.681913022012143,10
"265",-0.582124423842026,-0.437188124233131,-0.373775234182872,1.25600389609126,2.62182984752058,6
"266",-0.709415649855523,-0.256311119987158,0.0535696104518159,1.25600389609126,-0.681913022012143,5
"267",-0.753432303925751,-0.341899840706437,-0.45881247557658,-1.02839555618518,-0.681913022012143,8
"268",-0.737769406654248,-0.342582778525418,-0.150258115842641,1.25600389609126,-0.681913022012143,5
"269",-0.744615629924577,-0.420908363250943,-0.335312235767872,1.25600389609126,-0.681913022012143,5
"270",-0.720369574924982,-0.327733495407311,-0.276309472893161,1.25600389609126,-0.681913022012143,5
"271",-0.74522517873825,-0.390120788060139,-0.262572687744946,1.25600389609126,-0.681913022012143,5
"272",-0.712095842602717,-0.144401606568787,0.317970017923637,1.25600389609126,-0.681913022012143,5
"273",-0.760984919767816,-0.448682706037731,-0.45881247557658,-1.02839555618518,-0.681913022012143,8
"274",-0.7555899847451,-0.402302922128443,-0.291354523293586,-0.1977034869549,-0.681913022012143,10
"275",-0.719787250190964,-0.256781793348888,0.0851642162927089,1.25600389609126,-0.681913022012143,5
"276",-0.623459901662374,0.394334814823051,1.59080308622048,1.25600389609126,-0.681913022012143,1
"277",-0.544550029693362,-0.173472608322694,0.249286092182565,0.840657861476115,2.62182984752058,6
"278",-0.750241633200593,-0.339532630563619,-0.143051754745046,1.25600389609126,-0.681913022012143,5
"279",-0.721549812504956,-0.139094995137518,0.330507559923992,0.840657861476115,-0.681913022012143,5
"280",-0.748096536539081,-0.325527790829793,-0.109963546074546,1.25600389609126,-0.681913022012143,5
"281",-0.757878427519422,-0.382276232031307,-0.244038930005292,0.00996828431705807,-0.681913022012143,10
